"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.drupal.com/case-study/rush-university-medical-center","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Rush University Medical Center | Drupal.com","43","391","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Rush University Medical Center","30","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/rush-university-medical-center","","","","","86234","2456","18.793224","3","","36","32","54.24","51","46","","","49166fce19ec3849a582e04452ee1897","0.491","Sun, 19 Jul 2020 18:15:14 GMT","","","https://www.drupal.com/case-study/rush-university-medical-center"
"https://www.drupal.com/case-study/shoretel","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","ShoreTel | Drupal.com","21","197","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","ShoreTel","8","","0","Mega Menu","9","More Case Studies","17","","","","http://www.drupal.com/case-study/shoretel","","","","","88968","2972","21.597532","3","","36","32","54.24","52","47","","","7667a95e2420ee00edb9137a15e1d6b4","0.492","Sun, 19 Jul 2020 18:55:57 GMT","","","https://www.drupal.com/case-study/shoretel"
"https://www.drupal.com/case-study/rainforest-alliance","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","A Reimagined Rainforest Alliance on Drupal 8 | Drupal.com","57","516","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","A Reimagined Rainforest Alliance on Drupal 8","44","","0","Mega Menu","9","The Challenge","13","","","","http://www.drupal.com/case-study/rainforest-alliance","","","","","89685","3152","22.0833","3","","36","32","54.24","51","46","","","5c702a5523d2eec781fe4240f24513d9","0.431","Sun, 19 Jul 2020 19:57:55 GMT","","","https://www.drupal.com/case-study/rainforest-alliance"
"https://www.drupal.com/case-study/care-international-uk","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Care International UKi | Drupal.com","35","310","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Care International UKi","22","","0","Mega Menu","9","Background: New user pathways","29","","","","http://www.drupal.com/case-study/care-international-uk","","","","","86433","2607","19.36018","3","","36","32","54.24","51","46","","","94cfae4096c1dd17afd7a0746096823d","0.534","Sun, 19 Jul 2020 10:40:51 GMT","","","https://www.drupal.com/case-study/care-international-uk"
"https://www.drupal.com/trademark/download","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Download the policy | Drupal.com","32","294","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Download the policy","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/download","","","","","30084","395","8.393748","3","","3","2","3.39","19","18","","","ac8991ba756c2163a758720943df5ed8","0.091","Sun, 19 Jul 2020 07:46:19 GMT","","","https://www.drupal.com/trademark/download"
"https://www.drupal.com/trademark/apply","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Apply for a license | Drupal.com","32","280","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Apply for a license","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/apply","","","","","30668","487","9.933451","3","","3","2","3.39","20","18","","","c45dc3fb8bb670a5dc3b20ba5f7ea78","0.103","Sun, 19 Jul 2020 07:46:15 GMT","","","https://www.drupal.com/trademark/apply"
"https://www.drupal.com/trademark/report-violation","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Report a violation | Drupal.com","31","271","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Report a violation","18","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/report-violation","","","","","30150","391","8.335546","3","","3","2","3.39","20","18","","","a84ba9529cae2faf6380dc350d2e00ad","0.092","Sun, 19 Jul 2020 06:03:57 GMT","","","https://www.drupal.com/trademark/report-violation"
"https://www.drupal.com/trademark/changelog","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","View policy changes | Drupal.com","32","296","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","View policy changes","19","","0","Mega Menu","9","","0","","","","http://www.drupal.com/trademark/changelog","","","","","30107","397","8.437179","3","","3","2","3.39","19","18","","","b699b5fec5eb87789effee1161f89209","0.143","Mon, 20 Jul 2020 08:47:46 GMT","","","https://www.drupal.com/trademark/changelog"
"https://www.drupal.com/showcases?page=1","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Princess Cruises","16","","","","","","","","","55577","553","6.538053","3","","12","7","11.86","30","23","","","5c0b03c40ed4f17c5136c29bbed9432a","0.103","Mon, 20 Jul 2020 23:23:13 GMT","","","https://www.drupal.com/showcases?page=1"
"https://www.drupal.com/showcases?page=0","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","","0","","","","","","","","","57650","498","5.510254","3","","15","7","11.86","53","47","","","2825bb888f3ab8c1ffcddeacbee7ff70","0.11","Sun, 19 Jul 2020 15:23:49 GMT","","","https://www.drupal.com/showcases?page=0"
"https://www.drupal.com/showcases?page=2","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","McKesson Oncology","17","","","","","","","","","55940","553","6.558198","3","","11","7","11.86","30","23","","","f1e9bfca0bf3c8c9fab1c843be12d320","0.149","Sun, 19 Jul 2020 14:53:42 GMT","","","https://www.drupal.com/showcases?page=2"
"https://www.drupal.com/showcases?page=3","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Guardian Financial","18","","","","","","","","","55346","553","6.5761895","3","","11","7","11.86","31","24","","","789b79262810fcd63d99354de2b260ff","0.09","Mon, 20 Jul 2020 07:10:07 GMT","","","https://www.drupal.com/showcases?page=3"
"https://www.drupal.com/showcases?page=5","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Olympus Medical","15","","","","","","","","","38720","462","7.7731857","3","","16","7","11.86","28","23","","","b98cb6175be0a3001024cefacb016f02","0.117","Sun, 19 Jul 2020 14:17:49 GMT","","","https://www.drupal.com/showcases?page=5"
"https://www.drupal.com/showcases?page=4","text/html; charset=UTF-8","200","OK","Indexable","","Who Uses Drupal? | Drupal.com","29","282","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","Who Uses Drupal?","16","","0","Mega Menu","9","Pinterest","9","","","","","","","","","55075","563","6.7138834","3","","11","7","11.86","30","23","","","34a33cb2e59fcfa183f720913cd9900e","0.12","Sun, 19 Jul 2020 02:22:56 GMT","","","https://www.drupal.com/showcases?page=4"
"https://drupal.com/case-study/the-sapan-institute","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","1.69","0","0","","","","0.064","","http://www.drupal.com/case-study/the-sapan-institute","HTTP Redirect","https://drupal.com/case-study/the-sapan-institute"
"https://www.drupal.com/case-study/www.myplanet.com","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","1.69","0","0","","","","0.185","Tue, 21 Jul 2020 01:31:01 GMT","","","https://www.drupal.com/case-study/www.myplanet.com"
"https://drupal.com/trademark","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","0","0","0.0","0","0","","","","0.104","","http://www.drupal.com/trademark","HTTP Redirect","https://drupal.com/trademark"
"https://drupal.com/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","1.69","0","0","","","","0.203","","http://www.drupal.com/","HTTP Redirect","https://drupal.com/"
"https://www.drupal.com/404","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","404 | Drupal.com","16","151","Drupal is a scalable, open platform for web content management and digital experiences. Drupal provides deep capabilities and endless flexibility on the web.","157","987","","0","404","3","","0","Mega Menu","9","","0","","","","http://www.drupal.com/404","","","","","30034","391","8.306965","6","","2","1","1.69","20","18","","","b3145d50fded2d82dd08acd1727c9c65","0.096","Sun, 19 Jul 2020 22:07:57 GMT","","","https://www.drupal.com/404"
